job_id,job_title,company,location,experience,salary,work_mode,employment_type,skills,posted_date,description
JOB_07194,Data Engineer,Company Y,Mumbai,3-7 years,₹10.3L - ₹14.7L,Remote,Part-time,"Machine Learning, Power BI, Python, SQL, Statistics",2026-01-24,"We are looking for a highly skilled Data Engineer to join our engineering team. Required skills include python, MS SQL, Stats, Machine Learning, POWER BI. Apply now to join Company Y."
JOB_03073,MERN Stack Engineer,Company T,Kolkata,4-7 years,₹24.9L - ₹27.6L,Remote,Part-time,"Excel, Express.js, MongoDB, Node.js, React, Tableau",2026-05-06,"We are looking for a highly skilled MERN Stack Engineer to join our engineering team. Required skills include Mongo, react, Node, Express, excel, Tableau. Apply now to join Company T."
JOB_09510,Cybersecurity Analyst,Company DD,Chennai,7-11 years,₹18.4L - ₹22.8L,On-site,Full-time,"AWS, JavaScript, Python, SQL",2026-06-13,"We are looking for a highly skilled Cybersecurity Analyst to join our engineering team. Required skills include PostgreSQL, Python, JavaScript, AWS. Apply now to join Company DD."
JOB_07324,Database Administrator,Unknown,Kolkata,8-11 years,₹16.6L - ₹20.1L,Hybrid,Part-time,"Azure, Python, SQL",2026-06-11,"We are looking for a highly skilled Database Administrator to join our engineering team. Required skills include python, MS SQL, azure. Apply now to join our fast-growing startup."
JOB_03812,QA Engineer,Company G,Bengaluru,8-10 years,₹16.6L - ₹20.4L,Hybrid,Full-time,"Azure, Kubernetes, Python, SQL",2026-03-03,"We are looking for a highly skilled QA Engineer to join our engineering team. Required skills include Python 3, PostgreSQL, K8s, azure. Apply now to join Company G."
JOB_02695,QA Engineer,Company JJ,Gurgaon,3-7 years,₹11.6L - ₹15.1L,On-site,Contract,"JavaScript, Python, SQL, TensorFlow",2026-04-08,"We are looking for a highly skilled QA Engineer to join our engineering team. Required skills include Javascript, PostgreSQL, Python, TF. Apply now to join Company JJ."
JOB_08544,Cybersecurity Analyst,Company E,Bengaluru,5-9 years,₹11.0L - ₹13.3L,Hybrid,Part-time,"Express.js, JavaScript, Python, SQL",2025-10-25,"We are looking for a highly skilled Cybersecurity Analyst to join our engineering team. Required skills include PYTHON, MS SQL, Javascript, Express.js. Apply now to join Company E."
JOB_08097,Backend Developer,Unknown,Noida,0-4 years,₹12.0L - ₹14.7L,Remote,Part-time,"Java, Node.js, Power BI, Python, SQL",2026-05-31,"We are looking for a highly skilled Backend Developer to join our engineering team. Required skills include NodeJS, PostgreSQL, Core Java, PYTHON, POWER BI. Apply now to join our fast-growing startup."
JOB_08924,Frontend Developer,Company E,Chennai,1-2 years,₹14.2L - ₹18.1L,Remote,Full-time,"C++, JavaScript, React",2026-06-20,"We are looking for a highly skilled Frontend Developer to join our engineering team. Required skills include Javascript, ReactJS, CPP. Apply now to join Company E."
JOB_06957,Machine Learning Engineer,Company D,Mumbai,7-11 years,₹17.4L - ₹22.1L,On-site,Full-time,"Java, MongoDB, Python, Statistics",2026-01-26,"We are looking for a highly skilled Machine Learning Engineer to join our engineering team. Required skills include Statistics, Python 3, JAVA, mongodb. Apply now to join Company D."
JOB_03763,Cloud Engineer,Company P,Kolkata,5-9 years,₹14.0L - ₹17.8L,Remote,Full-time,"Docker, Kubernetes, TensorFlow",2025-11-22,"We are looking for a highly skilled Cloud Engineer to join our engineering team. Required skills include K8s, docker, tensorflow. Apply now to join Company P."
JOB_00521,DevOps Engineer,Company E,Pune,8-11 years,₹16.3L - ₹20.0L,Hybrid,Part-time,"AWS, Docker, GCP, Kubernetes, Power BI",2026-07-11,"We are looking for a highly skilled DevOps Engineer to join our engineering team. Required skills include Docker, K8s, Amazon Web Services, POWER BI, gcp. Apply now to join Company E."
JOB_02317,Data Analyst,Company R,Noida,5-9 years,₹16.0L - ₹19.4L,Remote,Part-time,"Node.js, Python, SQL",2026-01-01,"We are looking for a highly skilled Data Analyst to join our engineering team. Required skills include MySQL, python, NodeJS. Apply now to join Company R."
JOB_06331,Frontend Developer,Company CC,Chennai,5-8 years,₹13.0L - ₹17.1L,On-site,Full-time,"Express.js, JavaScript, React, Statistics",2026-09-08,"We are looking for a highly skilled Frontend Developer to join our engineering team. Required skills include ReactJS, Javascript, Stats, express. Apply now to join Company CC."
JOB_06090,Cloud Engineer,Company H,Hyderabad,5-8 years,₹14.0L - ₹18.0L,Hybrid,Contract,"AWS, Docker, Kubernetes",2026-05-04,"We are looking for a highly skilled Cloud Engineer to join our engineering team. Required skills include Docker, aws, K8s. Apply now to join Company H."
JOB_01964,QA Engineer,Unknown,Noida,0-4 years,₹13.0L - ₹16.8L,Remote,Part-time,"Java, JavaScript, Python, SQL",2025-09-23,"We are looking for a highly skilled QA Engineer to join our engineering team. Required skills include python, Javascript, PostgreSQL, Java. Apply now to join our fast-growing startup."
JOB_05593,Data Analyst,Company M,Hyderabad,1-3 years,₹5.2L - ₹7.6L,Hybrid,Part-time,"C++, GCP, Python, SQL, Statistics",2026-07-04,"We are looking for a highly skilled Data Analyst to join our engineering team. Required skills include Python 3, Statistics, MySQL, GCP, CPP. Apply now to join Company M."
JOB_05618,Machine Learning Engineer,Company J,Delhi NCR,8-12 years,₹21.8L - ₹26.8L,Remote,Full-time,"C#, MongoDB, Python, SQL, Statistics",2026-08-07,"We are looking for a highly skilled Machine Learning Engineer to join our engineering team. Required skills include Stats, Python, MS SQL, mongodb, C Sharp. Apply now to join Company J."
JOB_01272,Software Engineer,Company GG,Noida,5-6 years,₹20.4L - ₹22.8L,On-site,Part-time,"JavaScript, Node.js, Python, SQL",2026-04-09,"We are looking for a highly skilled Software Engineer to join our engineering team. Required skills include SQL, Vanilla JS, PYTHON, Node.js. Apply now to join Company GG."
JOB_06275,Machine Learning Engineer,Unknown,Mumbai,0-2 years,₹21.0L - ₹25.5L,On-site,Part-time,"PyTorch, Python, SQL, Statistics, TensorFlow",2026-04-09,"We are looking for a highly skilled Machine Learning Engineer to join our engineering team. Required skills include MySQL, PYTHON, Statistics, PyTorch, tensorflow. Apply now to join our fast-growing startup."
JOB_03056,MERN Stack Engineer,Company V,Mumbai,8-9 years,₹34.4L - ₹38.7L,Remote,Full-time,"Express.js, MongoDB, Node.js, React, Statistics",2026-08-27,"We are looking for a highly skilled MERN Stack Engineer to join our engineering team. Required skills include Node, React.js, Express, mongodb, Stats. Apply now to join Company V."
JOB_06070,Cybersecurity Analyst,Company T,Unknown,0-3 years,₹15.0L - ₹19.7L,On-site,Contract,"Excel, JavaScript, Power BI, SQL",2025-10-30,"We are looking for a highly skilled Cybersecurity Analyst to join our engineering team. Required skills include Oracle, JS, power bi, excel. Apply now to join Company T."
JOB_00512,Database Administrator,Unknown,Kolkata,7-10 years,₹13.4L - ₹16.7L,On-site,Full-time,"GCP, Machine Learning, Python, SQL, Statistics",2026-04-18,"We are looking for a highly skilled Database Administrator to join our engineering team. Required skills include Stats, Python, PostgreSQL, gcp, Machine Learning. Apply now to join our fast-growing startup."
JOB_04409,Database Administrator,Company R,Mumbai,4-5 years,₹13.8L - ₹16.5L,Remote,Contract,"Excel, GCP, Python, Statistics",2025-10-06,"We are looking for a highly skilled Database Administrator to join our engineering team. Required skills include Python, Statistics, MS Excel, Google Cloud. Apply now to join Company R."
JOB_00761,Backend Developer,Company DD,Chennai,3-7 years,,Hybrid,Full-time,"Java, JavaScript, Node.js, SQL",2026-07-06,"We are looking for a highly skilled Backend Developer to join our engineering team. Required skills include SQL, node.js, Core Java, JS. Apply now to join Company DD."
JOB_04890,Machine Learning Engineer,Company N,Chennai,2-5 years,₹11.8L - ₹16.8L,Remote,Part-time,"C#, Python, SQL",2026-04-09,"We are looking for a highly skilled Machine Learning Engineer to join our engineering team. Required skills include python, PostgreSQL, C Sharp. Apply now to join Company N."
JOB_09856,Cybersecurity Analyst,Company G,Pune,7-11 years,,On-site,Contract,"Docker, JavaScript, Python, SQL, TensorFlow",2025-11-26,"We are looking for a highly skilled Cybersecurity Analyst to join our engineering team. Required skills include PostgreSQL, Python 3, JavaScript, docker, TF. Apply now to join Company G."
JOB_04406,Data Analyst,Company Q,Kolkata,3-4 years,₹9.6L - ₹12.2L,On-site,Full-time,"AWS, Python, React, Statistics",2026-05-12,"We are looking for a highly skilled Data Analyst to join our engineering team. Required skills include Statistics, PYTHON, React, Amazon AWS. Apply now to join Company Q."
JOB_00762,Full Stack Developer,Company I,Noida,4-8 years,₹16.6L - ₹20.3L,On-site,Full-time,"JavaScript, Node.js, Python, SQL",2025-09-30,"We are looking for a highly skilled Full Stack Developer to join our engineering team. Required skills include PostgreSQL, PYTHON, JS, node.js. Apply now to join Company I."
JOB_05639,Cloud Engineer,Company B,Bengaluru,2-5 years,₹21.6L - ₹25.5L,Remote,Part-time,"AWS, Azure, Docker, Excel, Kubernetes",2025-10-08,"We are looking for a highly skilled Cloud Engineer to join our engineering team. Required skills include kubernetes, docker, Azure, Amazon AWS, Excel. Apply now to join Company B."
JOB_02551,Full Stack Developer,Company K,Pune,8-11 years,₹27.1L - ₹31.3L,Remote,Full-time,"JavaScript, MongoDB, Python, SQL",2026-07-21,"We are looking for a highly skilled Full Stack Developer to join our engineering team. Required skills include Javascript, python, SQL, Mongo. Apply now to join Company K."
JOB_07132,Data Analyst,Company E,Bengaluru,3-7 years,₹12.6L - ₹16.8L,On-site,Part-time,"C#, MongoDB, Python, SQL, Statistics",2026-04-17,"We are looking for a highly skilled Data Analyst to join our engineering team. Required skills include Stats, MySQL, Python, .NET, MongoDB. Apply now to join Company E."
JOB_00239,Backend Developer,Company HH,Noida,3-6 years,₹16.3L - ₹20.5L,On-site,Full-time,"Java, Node.js, Power BI, SQL",2025-11-06,"We are looking for a highly skilled Backend Developer to join our engineering team. Required skills include SQL, Java, NodeJS, PowerBI. Apply now to join Company HH."
JOB_08497,Cloud Engineer,Company II,Unknown,8-11 years,₹19.0L - ₹22.0L,Remote,Contract,"Azure, Docker, GCP, Kubernetes, Python",2026-02-11,"We are looking for a highly skilled Cloud Engineer to join our engineering team. Required skills include gcp, K8s, MS Azure, docker, PYTHON. Apply now to join Company II."
JOB_07174,MERN Stack Engineer,Company CC,Unknown,2-6 years,₹23.0L - ₹27.8L,On-site,Part-time,"Express.js, Node.js, React, SQL",2026-07-15,"We are looking for a highly skilled MERN Stack Engineer to join our engineering team. Required skills include express, React, Node, PostgreSQL. Apply now to join Company CC."
JOB_09041,Business Analyst,Company W,Chennai,6-9 years,₹15.2L - ₹19.8L,Remote,Contract,"Machine Learning, Python, React, SQL",2026-09-01,"We are looking for a highly skilled Business Analyst to join our engineering team. Required skills include Python, MS SQL, React.js, Machine learning. Apply now to join Company W."
JOB_05329,QA Engineer,Company J,Hyderabad,5-6 years,₹11.0L - ₹13.3L,Hybrid,Full-time,"AWS, JavaScript, Machine Learning, Python, SQL",2025-10-04,"We are looking for a highly skilled QA Engineer to join our engineering team. Required skills include MS SQL, Python 3, JavaScript, aws, ML. Apply now to join Company J."
JOB_08051,Full Stack Developer,Company AA,Gurgaon,4-6 years,₹23.8L - ₹27.4L,On-site,Contract,"Docker, JavaScript, Node.js, Python, SQL",2026-02-25,"We are looking for a highly skilled Full Stack Developer to join our engineering team. Required skills include Javascript, Oracle, PYTHON, docker, node.js. Apply now to join Company AA."
JOB_01259,Cloud Engineer,Company Y,Kolkata,3-6 years,₹17.6L - ₹21.5L,Remote,Contract,"AWS, Azure, Kubernetes, Machine Learning",2026-07-10,"We are looking for a highly skilled Cloud Engineer to join our engineering team. Required skills include kubernetes, Azure, ML, aws. Apply now to join Company Y."
JOB_03386,Business Analyst,Company X,Hyderabad,4-8 years,₹11.8L - ₹16.3L,Hybrid,Full-time,"GCP, JavaScript, Kubernetes, SQL",2026-01-23,"We are looking for a highly skilled Business Analyst to join our engineering team. Required skills include JS, SQL, gcp, K8s. Apply now to join Company X."
JOB_06930,Cybersecurity Analyst,Company DD,Chennai,2-3 years,₹17.4L - ₹19.6L,On-site,Full-time,"Excel, Python, SQL, TensorFlow",2026-02-01,"We are looking for a highly skilled Cybersecurity Analyst to join our engineering team. Required skills include MySQL, Python 3, Excel, tensorflow. Apply now to join Company DD."
JOB_07852,Backend Developer,Company U,Kolkata,3-6 years,₹16.3L - ₹19.4L,Remote,Full-time,"Azure, Java, Node.js, SQL, Tableau",2026-09-06,"We are looking for a highly skilled Backend Developer to join our engineering team. Required skills include JAVA, Node.js, PostgreSQL, Tableau, MS Azure. Apply now to join Company U."
JOB_07809,Data Analyst,Company L,Chennai,0-2 years,₹12.0L - ₹14.5L,Hybrid,Contract,"GCP, PyTorch, Python, SQL, Statistics",2025-12-10,"We are looking for a highly skilled Data Analyst to join our engineering team. Required skills include MS SQL, Stats, PYTHON, PyTorch, GCP. Apply now to join Company L."
JOB_04916,MERN Stack Engineer,Company K,Delhi NCR,2-5 years,₹13.2L - ₹15.8L,Remote,Part-time,"Express.js, GCP, MongoDB, Node.js, React, Statistics",2026-06-27,"We are looking for a highly skilled MERN Stack Engineer to join our engineering team. Required skills include Node.js, MongoDB, ReactJS, Express, Stats, Google Cloud. Apply now to join Company K."
JOB_01828,Business Analyst,Company G,Hyderabad,1-2 years,₹16.2L - ₹21.0L,On-site,Part-time,"JavaScript, Python, SQL, Tableau",2026-03-09,"We are looking for a highly skilled Business Analyst to join our engineering team. Required skills include Vanilla JS, Oracle, PYTHON, tableau. Apply now to join Company G."
JOB_08950,Full Stack Developer,Company O,Noida,3-7 years,₹10.3L - ₹12.5L,On-site,Contract,"AWS, JavaScript, Python, SQL",2026-09-08,"We are looking for a highly skilled Full Stack Developer to join our engineering team. Required skills include PYTHON, Oracle, JavaScript, aws. Apply now to join Company O."
JOB_05003,Cloud Engineer,Company L,Gurgaon,2-5 years,₹24.4L - ₹27.6L,Hybrid,Part-time,"AWS, Azure, Docker, Power BI, SQL",2026-02-10,"We are looking for a highly skilled Cloud Engineer to join our engineering team. Required skills include Docker, Amazon Web Services, Azure, PowerBI, Oracle. Apply now to join Company L."
